Dateiname	Signatur	Titel	Link	Größe	Datum
HK1133.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?1jsRgbOpeJp0Y3e1LkHJMZs2IpMI45lZV4WzjtryXJ1sEJQLh3eB92eFtEvJq7q3zUI6ri2@b2XqtPDlJjFtEHja6ZtEzV6nby5sBh4z84AXFla@R3oS3mRHmOPEYW7o9DBeJTheFG684hmUhoucmg/HK1133.jpg#	6817.45 KB	22.02.16
HK1134.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Dwf@VmWU3UFues6nD46vor79kf2N7CEGgv0VCAJsaxc9vyAQ3c7MkeQuAJTxUeeKRPyMelxEqnsvqtiRB@gRTCg@oEaxMJ.Mi9CAPMD7XYciFkDibCF1SrZc@WydYiveSB7pW14MR9HXkqAs1vFJVg/HK1134.jpg#	5493.70 KB	22.02.16
HK1135.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?ju7y62@D3KGfSUSNwIyPNZN.MJ2YxrxHCdPt4qu4RN9yI5Ux5@k1.6wdf53rNVovZBWJ7zZhjF9O.m32Kte5l.jDs8oL5bLePdK3XsPK4B2q9ci0TK64X0X2N3T3@kVnHuqAOVghhscdfEKhmdEjig/HK1135.jpg#	7434.74 KB	22.02.16
HK1136.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?ip1DXOba.8yL3ZEFr.v0fhWNcwq.2bYI9CNMZOzrng4.CXrn@ZfW32XafMIFEi2FPpvP.9rz0H1ud2tcD4v3@51tKMsfm4VyyT7TtTG@b7vAtu568AopHQ0KHgsJkRnBk8uh5hd.G6d.MfDNhrp9kg/HK1136.jpg#	7338.36 KB	22.02.16
HK1137.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?54SEGTtr@5co4DlF6ji.hrZkJ8W2RzJyw@WbxR8ZMvtXvEAb1QsyD7cQx927yp35ec0W1OhS9OjVlKGwBflBBkulgw8x@VQTFBUNhBi2bNF2wMTygwq0p5oDiqYQU.UbER2n6wFx7ueR4xaPCbGqHA/HK1137.jpg#	6257.37 KB	22.02.16
HK1138.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?x.E1l7ZhuV.4cIXtfq@Zteomwwf4TzjkoFjbrcs1T25ucC8TahSUs3jwv8QudYerwcXCZMzKg9Of.C7hh7E9fZjFnNrvyackKu6HKa7jhxGZjrQJVA0zIZYFQdjx8lLumavZodxzTDUfWS1vLDe@Dg/HK1138.jpg#	5370.65 KB	22.02.16
HK1139.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Pd8rt.NERVuw7.z9rGxDm4BjmEEJ0MT1xGgRWxcINx9g6KGW6sqkVMJSeAQUEpzr7bfmpoh4yFEsCoy.RHSmsI0Uy3dUjtORagWDYhGI12MpWORg8d1bQMZ.USQhaZ2KZCKcEvT3fjW8wica8pOA2g/HK1139.jpg#	5105.82 KB	22.02.16
HK1140.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?LVo@XIFBZk9myNg80c6NlR1uaD@g3T.mAr0G1mGQ3ndu1XjxAc5BTz0AUVZ5kDo2Vep@K5bCTTBIHhWkcBE0fsxpceVyoINFYcv7qESOGAnjrdW099E1T5C.O@sRyGcz5AYmpvTGW5d8cdKZZdVF8g/HK1140.jpg#	5461.07 KB	22.02.16
HK1141.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?rc5iZgK@jtrKksGm3FCsTqfGXkZ4iII.Aidd1kFRgwkNxY3danlaQoPg742Zo8v.uUESdhC6RJ30ZkBTt.FkdKS9NB5uOM1VUedB0ENhGATuwPP4R2ER.S@PMJny3ixN3LKYpE1I8bXJ1hqAprVkOA/HK1141.jpg#	5797.17 KB	22.02.16
HK1142.jpg 	HK 1127	Grenzkarte der Preussischen, Russischen und Oestreichischen Monarchien in XVI Blättern	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?ll8htfkiQ2A@bQFrBIDbKKe4jCNds3QTWuEbQHzij5iKJkJLToyVGKxbC7mIn21h@0uyUByEMrhd5B55rk57lV6s19fTZlVCX6Jt9.nb6vxxvTL1QhF5JklEKZrpWu95D334nv21E9peS7bw73HXxg/HK1142.jpg#	5687.50 KB	22.02.16
HK1143-1156.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?aZVit2Iq6R6LUEh8r4vwV02lAf86Zte7G3sDsSib@LO1MlIAFYV4gUIfhS@zj0Vz6eJspCxUhAKzOeRstHkRmFDJpLXRmy7MIPUITuPlB7PqYcfdd.8Vk4UAsPvFoidUzSumw1ysVNE0mUU2lzkv5g/HK1143%2d1156.jpg#	645.77 KB	22.02.16
HK1143.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?qVJ3xYnQz7HhHxGo1RNXUnalFCEYG9fA8I5bTaMg8xanhbPcC2Bi18Cb2iFoA2Fdji.7veJ1ztwdyeNWjq6vjzm@ryZ2DoIA@UESb6zZNYy28piYLYC6MtTR020OG0sGE07N17RG28bhbWmTW0OQwA/HK1143.jpg#	23761.88 KB	22.02.16
HK1144.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?ZHqSK55KTSuwB0ekamgLAax1kuEsDGgDWrxGKp3mPQdPoTMm8@O7kpsP6HWUhcNT0WHFoFCMECQhm4KVNLVxugnJ3MMLza6uDZjIIgq6AC5wE788XUgupyrGhnofuW8s.tTUVL34h2fFhCpGHHTO1g/HK1144.jpg#	23578.35 KB	22.02.16
HK1145.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?7OsWcDFaMjiv0EUNSdF7@Uk31VVLBKDF3ZHqKmZxSKPywSLR916NSACLNAyxH4HIg5TTxVQRh1gUhIE7Fl8o7hj1hDzwmOaFniUFsti9n7MVCsj15O7xQowgwYQd3QpnKhEUUB9N@Ej.swlk9UufvA/HK1145.jpg#	23473.76 KB	22.02.16
HK1146.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?EjsXnoaDyDlwvtXq9O5X9Vc.HM@oL@22ZkoApkc8V63sh1dd70q1yz7PIoYn6vuvc0CgrO3l3Ea555KBdIX0.IdJRhjRSaSvwgh3vWPK4aRmtoYjeGEla.lKtqnUauJUfhdHTizzM9Z8.SCyhco6WA/HK1146.jpg#	25719.39 KB	22.02.16
HK1147.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?AYGzrZh5Gmc2eFFxMgBLwDtqw6.MiOtNFBm7wm.9iSHGUFBg6.BjBn@ziySlswuI@IOjo2SHtT02SSALcSvJmpdXjr8AkRajitJzndHyu6ou48Zv5xpk6jFRP4zAzuOM56QBBZOfUcrmC3Y7WtrxvA/HK1147.jpg#	24535.64 KB	22.02.16
HK1148.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?QhKu7kEZ47iMi0FGujChtIIJrhGV@IqKHFl.9kni9N.Ub1oyG65nhTNtACbaZogqD6aCXBTotHz@ndRfRo6D5pQR53z0@93MIregx45l8JbDAB0nSRsMJe0MERcdBq1oqUvRAZURP9QJvXR4BOLuWA/HK1148.jpg#	31151.09 KB	22.02.16
HK1149.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?fXwJV3DoJqa0.Q9ak2cVmEwyf2exmVYqb91Iwj2SBFgFBQ3w9rpwckca1BUggQYWVOIETxfeyOpGqqxsdxXAFMu.frbrEQGpS5BZ4VApglgGabf9pGjTH.lDw9SkB.f@r3X7qWA4ehSjg@HKBADTKA/HK1149.jpg#	24508.76 KB	22.02.16
HK1150.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?9Yf4BoaZKhzGOY4FfEAIHG5N74ZhSfZYBQx3csGq.i4V6O97HKy8EZHk.pA5wA1YICe8KHLf0G84cdS9xLgRIcgQ1vdpBmpHp.rHt4KeYrFpYP3sLPCifFRVyqaV5F17eWDWn04ObW0aPSYDAV7CUg/HK1150.jpg#	25773.96 KB	22.02.16
HK1151.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?bh7LGeKvgSaqsumWgKR2Gp7lm9a3tJGPSqom8Qxbf.0YGSr0YCvU0AeWVFQkXiiuJjqdEv2Lgb8fYhKNeAwNddTTdgzpFpqL9rl0gPrtRf5VDxWJ5hxtIKEGOYr7DrToc8CN24juzSOjaqqIkn0UZw/HK1151.jpg#	24980.70 KB	22.02.16
HK1152.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?3DI6jTExT@p9A.ut89YfJ1OD95Spz2RHLLJtVDU9Erar6wasz2phSzp.Jt9qpt4cU3rDaXk@UV.DqQZ2b6eNV9fABDOJwnx7YzBW4FXN6TULKKoCmtS2M6fCB8eqkUx9JL0cBZK38CeTJgYD1IZinA/HK1152.jpg#	24652.85 KB	22.02.16
HK1153.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?fLAiHF8ddO75@am3FNyLTPPQ4AK3D3T3IxpumWrgFGMCbENKrQMaK2456fTmbzJYvfwHn0HIb7kieNQAQ@kR3Xgw36AEZZFQjjynQU1k0.ctgL2BwGqWhFixyoe3uDV19AxBzmPlIc5YcgXRvjpFGg/HK1153.jpg#	24329.37 KB	22.02.16
HK1154.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Q4aScmmMkZOkgKFpYBfUnEjg@Obp88uS7HB1ZxAqkEHmjbOYkkSxB5lO2cx.Ith4hIIrYyBgNNkPHxn0tFRewBslsBZM9kAer2nnzKqs53LKll3efX1LzX63zMbaPj.zPX0JojEyGBcGGtVuVMT1Tw/HK1154.jpg#	20977.57 KB	22.02.16
HK1155.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?RFLUSDr6dFZbAKD@zRt50DT51l0M3pFWXCq9E1CPqjT8j6oWTmRc4KhXMZdDYJwTo4WDlLcbt8qSs7jp5iNlyBHoHneCY5uTT165ZYj5B2nAesjUgZATreNyUQSOGxVkd1fl4tK2zoeX7stuB.fJbg/HK1155.jpg#	25023.44 KB	22.02.16
HK1156.jpg 	HK 1143	[Militärische Situationskarte in XXIV [vierundzwanzig] Blättern von den Ländern zwischen dem Rhein Main und Neckar nebst den angränzenden Gegenden]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?UiShIZHzrgG9dEozk0T9J6Cy@8UVXfCMZERvZGpKzn5V3X4rxGUzB@umJXtir@0gdVtPmUFDBahImy6wP7jAE5VobdDtYVcibsZv6W9O@dsfngXA8mVGp6NfRD6ul2wFYm7pdnw4syzsXB7amcWMyA/HK1156.jpg#	27915.47 KB	22.02.16
HK1157.jpg 	HK 1157	[Napoli, Ischia, Procida, Capri, Salerno]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?l6.RhdhqD1v29tgPNaNYdrZgh7.0hEMN01l2PCwju1Wc9EFJiFQj0GES0Ys@R35lwttMLQ8VAVzACELNSDCYgYCJ4l2OD0wgcWtA6NlANlNkoFoN4XjScQMYtf2XnuYofC419NZpWm5iyMMYK@rziA/HK1157.jpg#	12358.34 KB	22.02.16
HK1158.jpg 	HK 1158	Carta Geografica Della Sicilia Prima o sia Regno Di Napoli	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?9OjvPTY9RpuWp3mtvLMkYd4sxVKn7tdE0Jg5BcBPNxDcD.MYLz0l@7Zl3Lh2pdSsaMd0pgFSmwi0ENQILQCic2AIVVaHBmzhVu5VuzrXYsFIJPZ2BcVjcD1@tO6p8dUUfr2yht3K405gkPSmSUEccQ/HK1158.jpg#	11194.08 KB	22.02.16
HK1159.jpg 	HK 1158	Carta Geografica Della Sicilia Prima o sia Regno Di Napoli	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?jliMjfIxJZg6qZmecrLt4q8y@I1584w73Jya@56vok4A@ICzUHyrNtpZCJfnCQ.1zYnwULddeKXBvyRurFs6lZKgsAXGVovoGQ4mcPnMC0lQaWeNaI8E.4esqHSX.vJuDwI2aBSHnjGiQj46TS8HuA/HK1159.jpg#	13693.79 KB	22.02.16
HK1160.jpg 	HK 1158	Carta Geografica Della Sicilia Prima o sia Regno Di Napoli	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?nP7u0TqLtrWTuV5IKis@IuYYQIdT4PJ5dA7dGgQiGRZ80Bsjb@MGarELJgxKqRl9QfjP6Yn.hUaDfcsseDrJQodpDkv9lh7uTh.ESmMn4yq@E6jJyHTn8cOZiwZK@qrf@nIuH1yKyjhBmQmSL@G8rw/HK1160.jpg#	18293.17 KB	22.02.16
HK1161.jpg 	HK 1158	Carta Geografica Della Sicilia Prima o sia Regno Di Napoli	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?sa1D8UEX@zY831OHBWFGGLKhgkllanZifs6vhEWorjjEqT83IYo.kM0gF06FVMccIEsHaMyDl7dq4ax1Ji0uNrjYqg5sYj10jy3PVICKyX7wICDZJ.YMy0m6DFgJz2HMs5qUZu5Lul0yqlAK.72qbg/HK1161.jpg#	17797.92 KB	22.02.16
HK1162.jpg 	HK 1162	Neueste Karte des Erzherzogthums Oesterreich Ob und Unter der Enns	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?nDuj2NwLrykgktq9r@LwerJBNf.kBm3Paalc8@ziV1gUQyp28r57xHIELgtYTbBY7Vadevia@LG5FHfwnxzV.oP85ZzOsnPWVbmQi7HaAf7FCcFf8sz10ATq8uWFYhodla@7uQiPwke@h0vWsTjEDw/HK1162.jpg#	17323.32 KB	22.02.16
HK1163.jpg 	HK 1163	Asien	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Vug4mh5Lx.9Dk6OqDsh6kGA8dj8.4dBlAP@2IN2DnEffBqRSFpzQUVzRRqL9s65P3IZGCLI7v38i7S0qQt4f5SjdUn.HUVkBDyaj6KfptkFLx8npyqsEhBCQQCIG6aX0XxrWsT7ESpY70QHXwdqS0w/HK1163.jpg#	20493.81 KB	22.02.16
HK1165.jpg 	HK 1164	Statistisch-topographische Finanz-Karte des Königreiches Boehmen	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?gZGzz6RrnB6ZRKt4upeX7XgRzNPPrKmI2rRBAIxAQGwOLtS8xuZqYlqgq@qCyizrZs7nzoQQITXwgChX373rcj2mpAapWOdJ2y1TkSXLl5z2.sqCfl9cEaNg2u6l3yRxAYoow@ofTn@WiJFwU.qm8w/HK1165.jpg#	13468.64 KB	22.02.16
HK1165.jpg 	HK 1165	Orbis Romani Descriptio seu Divisio Per Themata	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?HZIw1E8QNXWaWWwIwDfFYkR7@xeXbq3@ABV974AU6QkZ.0C8NcQeHV3VlMaBxeUs00AP5tKavWi56uQp2oFuJti7XI5NW2mNEU.VucD5RLfGdsNF0.gENtVWQe6fqzf2vI0FRiJznhJe0SB5len6Ag/HK1165.jpg#	13468.64 KB	22.02.16
HK1166.jpg 	HK 1166	Die Chinesische Küste Der Provinz Kuang-tung	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?vwpSsqtAH7AzfMrjKOOGRXhrt9r3RZ2Ka31qMXmEHNz4XbWPEDIsZWXT848BMiMSFIh6.jGUEajxxx0Ajpw.jZi@06x@8g7EgS1meHeFpK3hyBWXj5Dl9h4Ikz7ZFAIxxJ3zl06Wl00Xa@gI0Pbw1g/HK1166.jpg#	15226.29 KB	22.02.16
HK1167.jpg 	HK 1167	Charte von Africa	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?p@CD7f3YPzudE.sh.d6xuhT0GX3ZlhU5Lqr8hOUZ7lCSWXTLNUyNp1j@CUQUDP6Zo@nw0MpkKkPDE.s6kzEMZsbgHWMzUG7MPZR4Uo134BamXUKW7QQx16Yj@3n.e7U3ACkggIVTRkuEemBo3qcszA/HK1167.jpg#	15984.25 KB	22.02.16
HK1168-1173.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?8ni5GYCamCfcHbFaXskXoO1Pd5Ch.2P4plc.RllQgalI0g50CYGi88h66GKLiXRkFcLzRzd2hXVnkTTn6N4G0Rw5tZ00I1zwMAfi7IUdmL@fdqTgXbL3tTcrhAS3XpUeQ7orpVEyAupmox8MrFpd.Q/HK1168%2d1173.jpg#	10538.11 KB	22.02.16
HK1168-1173.1.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?oWAnitzUOcyA@0OuJZ7ROhNUXdBoPZGEfWhtxZ1aGLAfUqhuLwCTwWBqWhR@DSOFL5HiRbXrOG8SvECcVvI1EaM9T6f9j4mZVxUsjlpduAaK1wrg@zDswIrSAisgROxRm6dCDwmMkJKOoq0W.Nvfkw/HK1168%2d1173.jpg#	12247.37 KB	22.02.16
HK1168-1173.2.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?clTh9uARqZgjGK8ROvaHCLXkYuED2qA176Z25OCXpgBF7hPjmLMMe0TiNg0CYOMOTCSOu1EnplE4@SBmtN4LNPpggCGnKYjltjS8t@XmbdBxTtWU5Y0K.iXG@TLz14zTqdCOma28kP0hgYjXLj0kUw/HK1168%2d1173.jpg#	11536.33 KB	22.02.16
HK1168.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?P4ehDP5QtYOuj23ILkHj8VFypRz0RwdG12giLU8.v8s1W6Dg2a.MyZp9ps@U5gtJMjoqa3painAyyn.czRuNJLMz@bQ0P5LTqhcGhv6qDdFW@pmbVcaP10ki5DCaXIj30zrtwbL30H@8lNTITD9F8Q/HK1168.jpg#	8841.84 KB	22.02.16
HK1169.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?1vtvw4k1XA7YqJfIfqXjvW8O156tkV0RB@DJpAFIPRo0e.gBvcrN9K2gYp2OkyH2YgOZsHOQxXbkIjuxlYn8NFUpRssehZS13aqANDewa3qUbNtqdDuaOEy2mTejROUsYG9iLGTBTVycv5Y@dMQT7A/HK1169.jpg#	9236.58 KB	22.02.16
HK1170.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?7ps8GIPWGsqP3thbrxg6HsDPQzMWRbXiibFJ8G4ySjqgM@6gRRWB83Rp@OKFmi1TIAswRrolbiI9umHPdOGKI0RJUxBiQcfgKw8N0T7eEgx@V6Z2XZKYm1QLK@crgao5AuMIuxCoxz5kmfT0lKLa@Q/HK1170.jpg#	8030.59 KB	22.02.16
HK1171.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?5LX0q98EZ6VDE0eV9wTR2.na9ApR8DmPaKX0Q20FzH9TvFuCkv1UNQ69O8Api4p5gCTWPR0HcFMufLmrGaIU87Ws@86Byeo@lz9RvRrkQG0e@GLJJB9oDIXY9aZ5VENsQusYp7ITKUpeIsh@AqAsbA/HK1171.jpg#	7111.53 KB	22.02.16
HK1172.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?E.iyxok70UrXwtaL0FOdUYHjyjuf1pjK5jNWrPQyfeNpI1Fsdz4NP6s93ba3Ikhjy4IpYVySwJfu5g4vNOhs6WhDeMoyP@VrTuno2lk2cTYqsdbkmRYVsKMi6pLucmCNQTytxv0Sg5ZwS28io77yBg/HK1172.jpg#	6969.13 KB	22.02.16
HK1173.jpg 	HK 1168-1173	Orbis Terrarum Antiquus	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?aDxjTwtjW2SsokcNFjwv4ePERDEzx4f@mLVIcf3E7fiqg@jur3HF5uOvGuuNRGZw6CiEFdEf44ONGXIOc@5ebCWFF6kzzpx1bbZ.XBsSHM840GZLQoxrtHY6nnWRg.pDXayuPo4y6SM3du.yQXCnkQ/HK1173.jpg#	6881.89 KB	22.02.16
HK1174.jpg 	HK 1174	Snowdon and its surroundings	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?ZTDJAq2vdfeZQ60c@U@vix8anmu9zhhh8Zk75idE6ZuVKjPWlN4UEnDZ4Y6L0AYe@luZawo65Esz9GmJ08@D85HWuVejeshZnxItkiFtkqN.uw5fFi@oO2zFauuKMmXNmJH9.rjRntpzgHQ0H@fLnQ/HK1174.jpg#	2374.20 KB	22.02.16
HK1174.1.jpg 	HK 1174	Snowdon and its surroundings	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?IuJ4jh@.1ppy3DmpCBoSZrsGaPza1ViSfgiWm7HuA6Uq.sjtHwmmQuo1exaV8DNiELPO3E3GxQnskXbvAyebJOti26nud134S99wNMhwlF@0RnsMWl5cJA59LM8phsvfrfpFdcGhgNPgGcQichGx@g/HK1174.jpg#	3209.59 KB	22.02.16
HK1174.2.jpg 	HK 1174	Snowdon and its surroundings	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?CP2@vaqj@S4ht6f662dx9M.DgdAePV6sR1m8T@kj77m68HQacsQoP0LQ9KM2qoC2f3FboZtTKoMY7mFAcVPNnIOZS3jbWes9Co7o9LFmPYS7NX@9PFJY5wypJPJ1JV5dJXLxX7LMIzb6wjSgyoevKg/HK1174.jpg#	24868.37 KB	22.02.16
HK1175.jpg 	HK 1175	Afghanistan	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?oUJ3ZnK.o6y2xQM9Ccj99hITJxJA6zW.mRWB.yL3V38eBUMZWlxX7IKWrBa33KwzLZvC3uoeSScgaIJ76DWjGORdOMaV9dRPOaYampny96Sb@8tOKn4A.SYxitfnkF2@TjQIRo7ZCUyJvYeHx8dVTg/HK1175.jpg#	1080.29 KB	22.02.16
HK1175.1.jpg 	HK 1175	Afghanistan	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?eEIRK1EYUD2@yJqBeVSsWhseizQkOFY02nh9.oELYHkI6vwKIktbWkvN65N@Q6zcIgVuUUnD@cxhId8p@pYOAVUb6EQqo5J6STMvOn7@QmXwNhKkeHQRoil6m7v5eSQvIBUqQW2q8TxIAWXpCTWZSA/HK1175.jpg#	24911.98 KB	22.02.16
HK1176Zusatz.jpg 	HK 1176 - 01	[Frankreich: Gebiet Namur - Liège - Dinant]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?cyZI9KPJVAcF@AdUVWhLCBYB0moYnxDV@uuDFiP06iwgm7qohVUTf3MpOj.h@iH9JsZr@JdN@lq7VfJsOmYqBIZTDrkOFfAgIkQw0tAv.AX45v0j7adG7fcx2Nyvael7.nB7IJmQDcyG9.O4jiS02g/HK1176Zusatz.jpg#	533.14 KB	23.02.16
HK1176.1.jpg 	HK 1176 - 01	[Frankreich: Gebiet Namur - Liège - Dinant]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?kNdmEwgZg4us.Wt16kxc79JX0RyaQXiPXx.CyNKSuK7IZ@qkkmQH2xpv92gG5ORLhEZdkqJqtjfQOFrBYWqY89EnzuMaCRLONYn93c7ia9h78s7xTfqBTc2MwF2n61wabuKkNIR0VUSKfZibpqgUJQ/HK1176.jpg#	9116.98 KB	23.02.16
HK1176.2.jpg 	HK 1176 - 01	[Frankreich: Gebiet Namur - Liège - Dinant]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?vOUH@zfnSf52ky2aaL25454W5OSQVFZOlFdhG7JiqhuzaTBvfHyohcCUygGZIw36zctAyryDxkGVuYLu2ERH8POxS4Gtf2fM0uVT@yyLx2ijuCiUdxVHCSCVHMg.3cM8zlpncUH8pnkdxeyHBZ5R@g/HK1176.jpg#	10259.92 KB	23.02.16
HK1176.3.jpg 	HK 1176 - 01	[Frankreich: Gebiet Namur - Liège - Dinant]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?K8@Ozo2XB3QR5uYdCjpCFfeJtA5PJ6z.YW5YCNWXkDcU0bEkFm8.4TxHcCz0fxvBUclx.JGXivwIosxg7WOrWdEkvAMLfhuq@@hklTlChFr3XKdi8OCtC3uBE1cshChWjAR.LN3RBrUYihst5ykCDQ/HK1176.jpg#	10042.44 KB	23.02.16
HK1176.4.jpg 	HK 1176 - 01	[Frankreich: Gebiet Namur - Liège - Dinant]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?c0NmjTcKFsFDVRIrxpjriqOB3nbIyCwFjigNGjydt0w9CCAlj7LuWCakClE8Rhfp5LLvgvAlt2CtiI8K0H3.FSqzjJIJDJ02I2aLbscnD3tmwgQAJo8BIYPlBddI.daWluZfG.b6B2OHbeVVxDNFmQ/HK1176.jpg#	10078.30 KB	23.02.16
